vehicle_count,delta,hour,congestion
10,-3,22,MEDIUM
11,1,22,MEDIUM
9,-2,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
10,1,22,MEDIUM
11,1,22,MEDIUM
11,0,22,MEDIUM
9,-2,22,MEDIUM
10,1,22,MEDIUM
10,0,22,MEDIUM
10,0,22,MEDIUM
11,1,22,MEDIUM
11,0,22,MEDIUM
11,0,22,MEDIUM
13,2,22,HIGH
12,-1,22,HIGH
12,0,22,HIGH
13,1,22,HIGH
11,-2,22,MEDIUM
11,0,22,MEDIUM
10,-1,22,MEDIUM
10,0,22,MEDIUM
10,0,22,MEDIUM
11,1,22,MEDIUM
13,2,22,HIGH
12,-1,22,HIGH
13,1,22,HIGH
11,-2,22,MEDIUM
11,0,22,MEDIUM
10,-1,22,MEDIUM
12,2,22,HIGH
11,-1,22,MEDIUM
12,1,22,HIGH
11,-1,22,MEDIUM
12,1,22,HIGH
12,0,22,HIGH
12,0,22,HIGH
12,0,22,HIGH
12,0,22,HIGH
12,0,22,HIGH
11,-1,22,MEDIUM
14,3,22,HIGH
11,-3,22,MEDIUM
11,0,22,MEDIUM
10,-1,22,MEDIUM
12,2,22,HIGH
12,0,22,HIGH
12,0,22,HIGH
12,0,22,HIGH
12,0,22,HIGH
12,0,22,HIGH
12,0,22,HIGH
13,1,22,HIGH
12,-1,22,HIGH
12,0,22,HIGH
12,0,22,HIGH
11,-1,22,MEDIUM
10,-1,22,MEDIUM
10,0,22,MEDIUM
11,1,22,MEDIUM
12,1,22,HIGH
10,-2,22,MEDIUM
10,0,22,MEDIUM
10,0,22,MEDIUM
11,1,22,MEDIUM
9,-2,22,MEDIUM
10,1,22,MEDIUM
9,-1,22,MEDIUM
10,1,22,MEDIUM
10,0,22,MEDIUM
11,1,22,MEDIUM
11,0,22,MEDIUM
10,-1,22,MEDIUM
10,0,22,MEDIUM
10,0,22,MEDIUM
11,1,22,MEDIUM
12,1,22,HIGH
12,0,22,HIGH
12,0,22,HIGH
12,0,22,HIGH
11,-1,22,MEDIUM
11,0,22,MEDIUM
11,0,22,MEDIUM
11,0,22,MEDIUM
12,1,22,HIGH
11,-1,22,MEDIUM
11,0,22,MEDIUM
10,-1,22,MEDIUM
12,2,22,HIGH
12,0,22,HIGH
10,-2,22,MEDIUM
10,0,22,MEDIUM
9,-1,22,MEDIUM
10,1,22,MEDIUM
10,0,22,MEDIUM
10,0,22,MEDIUM
10,0,22,MEDIUM
11,1,22,MEDIUM
11,0,22,MEDIUM
11,0,22,MEDIUM
11,0,22,MEDIUM
10,-1,22,MEDIUM
10,0,22,MEDIUM
10,0,22,MEDIUM
10,0,22,MEDIUM
10,0,22,MEDIUM
10,0,22,MEDIUM
10,0,22,MEDIUM
11,1,22,MEDIUM
10,-1,22,MEDIUM
11,1,22,MEDIUM
11,0,22,MEDIUM
9,-2,22,MEDIUM
10,1,22,MEDIUM
10,0,22,MEDIUM
10,0,22,MEDIUM
10,0,22,MEDIUM
10,0,22,MEDIUM
9,-1,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
10,1,22,MEDIUM
11,1,22,MEDIUM
11,0,22,MEDIUM
11,0,22,MEDIUM
8,-3,22,MEDIUM
11,3,22,MEDIUM
12,1,22,HIGH
10,-2,22,MEDIUM
11,1,22,MEDIUM
11,0,22,MEDIUM
13,2,22,HIGH
11,-2,22,MEDIUM
8,-3,22,MEDIUM
10,2,22,MEDIUM
10,0,22,MEDIUM
10,0,22,MEDIUM
9,-1,22,MEDIUM
10,1,22,MEDIUM
11,1,22,MEDIUM
10,-1,22,MEDIUM
11,1,22,MEDIUM
10,-1,22,MEDIUM
11,1,22,MEDIUM
10,-1,22,MEDIUM
10,0,22,MEDIUM
9,-1,22,MEDIUM
10,1,22,MEDIUM
10,0,22,MEDIUM
10,0,22,MEDIUM
11,1,22,MEDIUM
10,-1,22,MEDIUM
10,0,22,MEDIUM
10,0,22,MEDIUM
11,1,22,MEDIUM
11,0,22,MEDIUM
11,0,22,MEDIUM
9,-2,22,MEDIUM
10,1,22,MEDIUM
9,-1,22,MEDIUM
10,1,22,MEDIUM
9,-1,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
10,1,22,MEDIUM
9,-1,22,MEDIUM
10,1,22,MEDIUM
10,0,22,MEDIUM
9,-1,22,MEDIUM
9,0,22,MEDIUM
8,-1,22,MEDIUM
9,1,22,MEDIUM
8,-1,22,MEDIUM
8,0,22,MEDIUM
8,0,22,MEDIUM
8,0,22,MEDIUM
8,0,22,MEDIUM
8,0,22,MEDIUM
9,1,22,MEDIUM
10,1,22,MEDIUM
9,-1,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
10,1,22,MEDIUM
9,-1,22,MEDIUM
12,3,22,HIGH
12,0,22,HIGH
12,0,22,HIGH
12,0,22,HIGH
11,-1,22,MEDIUM
10,-1,22,MEDIUM
11,1,22,MEDIUM
10,-1,22,MEDIUM
10,0,22,MEDIUM
9,-1,22,MEDIUM
8,-1,22,MEDIUM
9,1,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
8,-1,22,MEDIUM
9,1,22,MEDIUM
8,-1,22,MEDIUM
9,1,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
8,-1,22,MEDIUM
9,1,22,MEDIUM
8,-1,22,MEDIUM
8,0,22,MEDIUM
9,1,22,MEDIUM
8,-1,22,MEDIUM
7,-1,22,MEDIUM
9,2,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
10,1,22,MEDIUM
9,-1,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
8,-1,22,MEDIUM
8,0,22,MEDIUM
7,-1,22,MEDIUM
8,1,22,MEDIUM
7,-1,22,MEDIUM
7,0,22,MEDIUM
7,0,22,MEDIUM
8,1,22,MEDIUM
8,0,22,MEDIUM
8,0,22,MEDIUM
8,0,22,MEDIUM
9,1,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
10,1,22,MEDIUM
9,-1,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
10,1,22,MEDIUM
9,-1,22,MEDIUM
8,-1,22,MEDIUM
8,0,22,MEDIUM
8,0,22,MEDIUM
8,0,22,MEDIUM
9,1,22,MEDIUM
8,-1,22,MEDIUM
8,0,22,MEDIUM
9,1,22,MEDIUM
8,-1,22,MEDIUM
7,-1,22,MEDIUM
8,1,22,MEDIUM
8,0,22,MEDIUM
8,0,22,MEDIUM
8,0,22,MEDIUM
9,1,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
8,-1,22,MEDIUM
9,1,22,MEDIUM
9,0,22,MEDIUM
8,-1,22,MEDIUM
8,0,22,MEDIUM
7,-1,22,MEDIUM
8,1,22,MEDIUM
10,2,22,MEDIUM
8,-2,22,MEDIUM
10,2,22,MEDIUM
12,2,22,HIGH
7,-5,22,LOW
8,1,22,MEDIUM
9,1,22,MEDIUM
10,1,22,MEDIUM
11,1,22,MEDIUM
9,-2,22,MEDIUM
7,-2,22,MEDIUM
10,3,22,MEDIUM
9,-1,22,MEDIUM
10,1,22,MEDIUM
9,-1,22,MEDIUM
12,3,22,HIGH
9,-3,22,MEDIUM
10,1,22,MEDIUM
10,0,22,MEDIUM
8,-2,22,MEDIUM
10,2,22,MEDIUM
9,-1,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
8,-1,22,MEDIUM
10,2,22,MEDIUM
9,-1,22,MEDIUM
7,-2,22,MEDIUM
9,2,22,MEDIUM
10,1,22,MEDIUM
10,0,22,MEDIUM
10,0,22,MEDIUM
9,-1,22,MEDIUM
8,-1,22,MEDIUM
10,2,22,MEDIUM
9,-1,22,MEDIUM
9,0,22,MEDIUM
10,1,22,MEDIUM
9,-1,22,MEDIUM
9,0,22,MEDIUM
10,1,22,MEDIUM
9,-1,22,MEDIUM
10,1,22,MEDIUM
8,-2,22,MEDIUM
9,1,22,MEDIUM
11,2,22,MEDIUM
9,-2,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
7,-2,22,MEDIUM
7,0,22,MEDIUM
8,1,22,MEDIUM
7,-1,22,MEDIUM
7,0,22,MEDIUM
7,0,22,MEDIUM
8,1,22,MEDIUM
8,0,22,MEDIUM
8,0,22,MEDIUM
9,1,22,MEDIUM
8,-1,22,MEDIUM
9,1,22,MEDIUM
8,-1,22,MEDIUM
10,2,22,MEDIUM
9,-1,22,MEDIUM
11,2,22,MEDIUM
9,-2,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
8,-1,22,MEDIUM
8,0,22,MEDIUM
8,0,22,MEDIUM
7,-1,22,MEDIUM
8,1,22,MEDIUM
7,-1,22,MEDIUM
9,2,22,MEDIUM
11,2,22,MEDIUM
8,-3,22,MEDIUM
9,1,22,MEDIUM
9,0,22,MEDIUM
10,1,22,MEDIUM
8,-2,22,MEDIUM
8,0,22,MEDIUM
9,1,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
10,1,22,MEDIUM
10,0,22,MEDIUM
7,-3,22,LOW
8,1,22,MEDIUM
8,0,22,MEDIUM
9,1,22,MEDIUM
8,-1,22,MEDIUM
8,0,22,MEDIUM
8,0,22,MEDIUM
7,-1,22,MEDIUM
7,0,22,MEDIUM
8,1,22,MEDIUM
8,0,22,MEDIUM
10,2,22,MEDIUM
11,1,22,MEDIUM
9,-2,22,MEDIUM
9,0,22,MEDIUM
10,1,22,MEDIUM
10,0,22,MEDIUM
9,-1,22,MEDIUM
10,1,22,MEDIUM
9,-1,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
10,1,22,MEDIUM
9,-1,22,MEDIUM
11,2,22,MEDIUM
11,0,22,MEDIUM
9,-2,22,MEDIUM
11,2,22,MEDIUM
10,-1,22,MEDIUM
9,-1,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
10,1,22,MEDIUM
10,0,22,MEDIUM
10,0,22,MEDIUM
10,0,22,MEDIUM
9,-1,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
11,2,22,MEDIUM
10,-1,22,MEDIUM
11,1,22,MEDIUM
10,-1,22,MEDIUM
10,0,22,MEDIUM
10,0,22,MEDIUM
10,0,22,MEDIUM
10,0,22,MEDIUM
9,-1,22,MEDIUM
8,-1,22,MEDIUM
8,0,22,MEDIUM
8,0,22,MEDIUM
9,1,22,MEDIUM
10,1,22,MEDIUM
9,-1,22,MEDIUM
8,-1,22,MEDIUM
13,5,22,HIGH
11,-2,22,MEDIUM
12,1,22,HIGH
9,-3,22,MEDIUM
10,1,22,MEDIUM
11,1,22,MEDIUM
11,0,22,MEDIUM
11,0,22,MEDIUM
10,-1,22,MEDIUM
12,2,22,HIGH
9,-3,22,MEDIUM
10,1,22,MEDIUM
11,1,22,MEDIUM
11,0,22,MEDIUM
10,-1,22,MEDIUM
10,0,22,MEDIUM
11,1,22,MEDIUM
10,-1,22,MEDIUM
10,0,22,MEDIUM
10,0,22,MEDIUM
9,-1,22,MEDIUM
9,0,22,MEDIUM
10,1,22,MEDIUM
9,-1,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
7,-2,22,MEDIUM
8,1,22,MEDIUM
9,1,22,MEDIUM
7,-2,22,MEDIUM
8,1,22,MEDIUM
10,2,22,MEDIUM
11,1,22,MEDIUM
9,-2,22,MEDIUM
10,1,22,MEDIUM
10,0,22,MEDIUM
12,2,22,HIGH
10,-2,22,MEDIUM
11,1,22,MEDIUM
12,1,22,HIGH
10,-2,22,MEDIUM
10,0,22,MEDIUM
11,1,22,MEDIUM
10,-1,22,MEDIUM
10,0,22,MEDIUM
10,0,22,MEDIUM
9,-1,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
8,-1,22,MEDIUM
8,0,22,MEDIUM
9,1,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
8,-1,22,MEDIUM
8,0,22,MEDIUM
8,0,22,MEDIUM
9,1,22,MEDIUM
10,1,22,MEDIUM
10,0,22,MEDIUM
9,-1,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
10,1,22,MEDIUM
10,0,22,MEDIUM
9,-1,22,MEDIUM
10,1,22,MEDIUM
10,0,22,MEDIUM
10,0,22,MEDIUM
11,1,22,MEDIUM
11,0,22,MEDIUM
11,0,22,MEDIUM
12,1,22,HIGH
11,-1,22,MEDIUM
11,0,22,MEDIUM
10,-1,22,MEDIUM
11,1,22,MEDIUM
11,0,22,MEDIUM
10,-1,22,MEDIUM
10,0,22,MEDIUM
11,1,22,MEDIUM
11,0,22,MEDIUM
10,-1,22,MEDIUM
10,0,22,MEDIUM
9,-1,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
10,1,22,MEDIUM
11,1,22,MEDIUM
10,-1,22,MEDIUM
11,1,22,MEDIUM
11,0,22,MEDIUM
11,0,22,MEDIUM
12,1,22,HIGH
12,0,22,HIGH
11,-1,22,MEDIUM
11,0,22,MEDIUM
10,-1,22,MEDIUM
12,2,22,HIGH
10,-2,22,MEDIUM
9,-1,22,MEDIUM
10,1,22,MEDIUM
11,1,22,MEDIUM
11,0,22,MEDIUM
9,-2,22,MEDIUM
11,2,22,MEDIUM
11,0,22,MEDIUM
12,1,22,HIGH
12,0,22,HIGH
11,-1,22,MEDIUM
12,1,22,HIGH
10,-2,22,MEDIUM
11,1,22,MEDIUM
11,0,22,MEDIUM
11,0,22,MEDIUM
10,-1,22,MEDIUM
11,1,22,MEDIUM
10,-1,22,MEDIUM
9,-1,22,MEDIUM
12,3,22,HIGH
12,0,22,HIGH
9,-3,22,MEDIUM
9,0,22,MEDIUM
10,1,22,MEDIUM
11,1,22,MEDIUM
10,-1,22,MEDIUM
9,-1,22,MEDIUM
8,-1,22,MEDIUM
10,2,22,MEDIUM
9,-1,22,MEDIUM
9,0,22,MEDIUM
8,-1,22,MEDIUM
8,0,22,MEDIUM
9,1,22,MEDIUM
12,3,22,HIGH
11,-1,22,MEDIUM
12,1,22,HIGH
12,0,22,HIGH
11,-1,22,MEDIUM
10,-1,22,MEDIUM
11,1,22,MEDIUM
10,-1,22,MEDIUM
9,-1,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
10,1,22,MEDIUM
9,-1,22,MEDIUM
8,-1,22,MEDIUM
8,0,22,MEDIUM
8,0,22,MEDIUM
7,-1,22,MEDIUM
8,1,22,MEDIUM
10,2,22,MEDIUM
9,-1,22,MEDIUM
9,0,22,MEDIUM
8,-1,22,MEDIUM
9,1,22,MEDIUM
10,1,22,MEDIUM
9,-1,22,MEDIUM
10,1,22,MEDIUM
11,1,22,MEDIUM
10,-1,22,MEDIUM
9,-1,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
7,-2,22,MEDIUM
6,-1,22,MEDIUM
8,2,22,MEDIUM
8,0,22,MEDIUM
11,3,22,MEDIUM
11,0,22,MEDIUM
11,0,22,MEDIUM
12,1,22,HIGH
9,-3,22,MEDIUM
8,-1,22,MEDIUM
9,1,22,MEDIUM
10,1,22,MEDIUM
9,-1,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
11,2,22,MEDIUM
11,0,22,MEDIUM
9,-2,22,MEDIUM
9,0,22,MEDIUM
10,1,22,MEDIUM
12,2,22,HIGH
10,-2,22,MEDIUM
12,2,22,HIGH
11,-1,22,MEDIUM
10,-1,22,MEDIUM
10,0,22,MEDIUM
9,-1,22,MEDIUM
11,2,22,MEDIUM
11,0,22,MEDIUM
8,-3,22,MEDIUM
9,1,22,MEDIUM
8,-1,22,MEDIUM
8,0,22,MEDIUM
10,2,22,MEDIUM
10,0,22,MEDIUM
8,-2,22,MEDIUM
9,1,22,MEDIUM
8,-1,22,MEDIUM
8,0,22,MEDIUM
9,1,22,MEDIUM
8,-1,22,MEDIUM
10,2,22,MEDIUM
9,-1,22,MEDIUM
11,2,22,MEDIUM
10,-1,22,MEDIUM
9,-1,22,MEDIUM
10,1,22,MEDIUM
10,0,22,MEDIUM
12,2,22,HIGH
11,-1,22,MEDIUM
10,-1,22,MEDIUM
11,1,22,MEDIUM
12,1,22,HIGH
12,0,22,HIGH
11,-1,22,MEDIUM
11,0,22,MEDIUM
10,-1,22,MEDIUM
9,-1,22,MEDIUM
10,1,22,MEDIUM
9,-1,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
10,1,22,MEDIUM
9,-1,22,MEDIUM
8,-1,22,MEDIUM
8,0,22,MEDIUM
9,1,22,MEDIUM
9,0,22,MEDIUM
8,-1,22,MEDIUM
11,3,22,MEDIUM
9,-2,22,MEDIUM
7,-2,22,MEDIUM
9,2,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
10,1,22,MEDIUM
10,0,22,MEDIUM
10,0,22,MEDIUM
9,-1,22,MEDIUM
10,1,22,MEDIUM
10,0,22,MEDIUM
9,-1,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
10,1,22,MEDIUM
9,-1,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
11,2,22,MEDIUM
10,-1,22,MEDIUM
10,0,22,MEDIUM
11,1,22,MEDIUM
11,0,22,MEDIUM
12,1,22,HIGH
12,0,22,HIGH
11,-1,22,MEDIUM
11,0,22,MEDIUM
11,0,22,MEDIUM
11,0,22,MEDIUM
12,1,22,HIGH
12,0,22,HIGH
12,0,22,HIGH
11,-1,22,MEDIUM
13,2,22,HIGH
11,-2,22,MEDIUM
10,-1,22,MEDIUM
10,0,22,MEDIUM
11,1,22,MEDIUM
11,0,22,MEDIUM
12,1,22,HIGH
11,-1,22,MEDIUM
12,1,22,HIGH
11,-1,22,MEDIUM
11,0,22,MEDIUM
11,0,22,MEDIUM
11,0,22,MEDIUM
12,1,22,HIGH
11,-1,22,MEDIUM
11,0,22,MEDIUM
10,-1,22,MEDIUM
10,0,22,MEDIUM
8,-2,22,MEDIUM
9,1,22,MEDIUM
10,1,22,MEDIUM
12,2,22,HIGH
10,-2,22,MEDIUM
11,1,22,MEDIUM
10,-1,22,MEDIUM
11,1,22,MEDIUM
11,0,22,MEDIUM
9,-2,22,MEDIUM
8,-1,22,MEDIUM
8,0,22,MEDIUM
11,3,22,MEDIUM
12,1,22,HIGH
9,-3,22,MEDIUM
10,1,22,MEDIUM
12,2,22,HIGH
10,-2,22,MEDIUM
9,-1,22,MEDIUM
10,1,22,MEDIUM
10,0,22,MEDIUM
10,0,22,MEDIUM
9,-1,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
10,1,22,MEDIUM
10,0,22,MEDIUM
10,0,22,MEDIUM
10,0,22,MEDIUM
9,-1,22,MEDIUM
10,1,22,MEDIUM
10,0,22,MEDIUM
7,-3,22,LOW
8,1,22,MEDIUM
8,0,22,MEDIUM
9,1,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
7,-2,22,MEDIUM
9,2,22,MEDIUM
7,-2,22,MEDIUM
8,1,22,MEDIUM
7,-1,22,MEDIUM
7,0,22,MEDIUM
7,0,22,MEDIUM
7,0,22,MEDIUM
7,0,22,MEDIUM
8,1,22,MEDIUM
8,0,22,MEDIUM
9,1,22,MEDIUM
8,-1,22,MEDIUM
7,-1,22,MEDIUM
7,0,22,MEDIUM
8,1,22,MEDIUM
9,1,22,MEDIUM
8,-1,22,MEDIUM
9,1,22,MEDIUM
10,1,22,MEDIUM
8,-2,22,MEDIUM
10,2,22,MEDIUM
8,-2,22,MEDIUM
9,1,22,MEDIUM
9,0,22,MEDIUM
12,3,22,HIGH
11,-1,22,MEDIUM
9,-2,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
8,-1,22,MEDIUM
8,0,22,MEDIUM
6,-2,22,MEDIUM
7,1,22,MEDIUM
10,3,22,MEDIUM
8,-2,22,MEDIUM
9,1,22,MEDIUM
10,1,22,MEDIUM
9,-1,22,MEDIUM
8,-1,22,MEDIUM
8,0,22,MEDIUM
8,0,22,MEDIUM
9,1,22,MEDIUM
8,-1,22,MEDIUM
9,1,22,MEDIUM
10,1,22,MEDIUM
9,-1,22,MEDIUM
9,0,22,MEDIUM
8,-1,22,MEDIUM
7,-1,22,MEDIUM
6,-1,22,MEDIUM
5,-1,22,MEDIUM
6,1,22,MEDIUM
5,-1,22,MEDIUM
4,-1,22,LOW
6,2,22,MEDIUM
5,-1,22,MEDIUM
6,1,22,MEDIUM
7,1,22,MEDIUM
6,-1,22,MEDIUM
6,0,22,MEDIUM
5,-1,22,MEDIUM
5,0,22,MEDIUM
5,0,22,MEDIUM
6,1,22,MEDIUM
8,2,22,MEDIUM
8,0,22,MEDIUM
6,-2,22,MEDIUM
7,1,22,MEDIUM
7,0,22,MEDIUM
7,0,22,MEDIUM
7,0,22,MEDIUM
7,0,22,MEDIUM
7,0,22,MEDIUM
6,-1,22,MEDIUM
6,0,22,MEDIUM
6,0,22,MEDIUM
6,0,22,MEDIUM
6,0,22,MEDIUM
6,0,22,MEDIUM
6,0,22,MEDIUM
6,0,22,MEDIUM
6,0,22,MEDIUM
5,-1,22,MEDIUM
4,-1,22,LOW
4,0,22,LOW
8,4,22,MEDIUM
9,1,22,MEDIUM
7,-2,22,MEDIUM
7,0,22,MEDIUM
7,0,22,MEDIUM
7,0,22,MEDIUM
7,0,22,MEDIUM
8,1,22,MEDIUM
8,0,22,MEDIUM
8,0,22,MEDIUM
8,0,22,MEDIUM
8,0,22,MEDIUM
9,1,22,MEDIUM
7,-2,22,MEDIUM
8,1,22,MEDIUM
9,1,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
9,0,22,MEDIUM
10,1,22,MEDIUM
9,-1,22,MEDIUM
10,1,22,MEDIUM
12,2,22,HIGH
11,-1,22,MEDIUM
10,-1,22,MEDIUM
10,0,22,MEDIUM
10,0,22,MEDIUM
12,2,22,HIGH
11,-1,22,MEDIUM
11,0,22,MEDIUM
11,0,22,MEDIUM
11,0,22,MEDIUM
12,1,22,HIGH
12,0,22,HIGH
11,-1,22,MEDIUM
11,0,22,MEDIUM
11,0,22,MEDIUM
12,1,22,HIGH
12,0,22,HIGH
11,-1,22,MEDIUM
8,-3,22,MEDIUM
11,3,22,MEDIUM
13,2,22,HIGH
12,-1,22,HIGH
11,-1,22,MEDIUM
11,0,22,MEDIUM
12,1,22,HIGH
12,0,22,HIGH
11,-1,22,MEDIUM
13,2,22,HIGH
11,-2,22,MEDIUM
12,1,22,HIGH
12,0,22,HIGH
12,0,22,HIGH
10,-2,22,MEDIUM
10,0,22,MEDIUM
9,-1,22,MEDIUM
10,1,22,MEDIUM
12,2,22,HIGH
11,-1,22,MEDIUM
13,2,22,HIGH
10,-3,22,MEDIUM
8,-2,22,MEDIUM
8,0,22,MEDIUM
9,1,22,MEDIUM
10,1,22,MEDIUM
7,-3,22,LOW
8,1,22,MEDIUM
8,0,22,MEDIUM
8,0,22,MEDIUM
8,0,22,MEDIUM
10,2,22,MEDIUM
11,1,22,MEDIUM
10,-1,22,MEDIUM
10,0,22,MEDIUM
12,2,22,HIGH
10,-2,22,MEDIUM
8,-2,22,MEDIUM
8,0,22,MEDIUM
8,0,22,MEDIUM
10,2,22,MEDIUM
9,-1,22,MEDIUM
8,-1,22,MEDIUM
9,1,22,MEDIUM
10,1,22,MEDIUM
10,0,22,MEDIUM
7,-3,22,LOW
9,2,22,MEDIUM
7,-2,22,MEDIUM
9,2,22,MEDIUM
10,1,22,MEDIUM
8,-2,22,MEDIUM
10,2,22,MEDIUM
10,0,22,MEDIUM
12,2,22,HIGH
10,-2,22,MEDIUM
10,0,22,MEDIUM
11,1,22,MEDIUM
11,0,22,MEDIUM
12,1,22,HIGH
10,-2,22,MEDIUM
10,0,22,MEDIUM
11,1,22,MEDIUM
11,0,22,MEDIUM
9,-2,22,MEDIUM
11,2,22,MEDIUM
11,0,22,MEDIUM
13,2,22,HIGH
13,0,22,HIGH
12,-1,22,HIGH
12,0,22,HIGH
13,1,22,HIGH
13,0,22,HIGH
11,-2,22,MEDIUM
11,0,22,MEDIUM
11,0,22,MEDIUM
13,2,22,HIGH
13,0,22,HIGH
12,-1,22,HIGH
11,-1,22,MEDIUM
12,1,22,HIGH
13,1,22,HIGH
13,0,22,HIGH
13,0,22,HIGH
14,1,22,HIGH
13,-1,22,HIGH
12,-1,22,HIGH
13,1,22,HIGH
11,-2,22,MEDIUM
12,1,22,HIGH
12,0,22,HIGH
11,-1,22,MEDIUM
11,0,22,MEDIUM
12,1,22,HIGH
12,0,22,HIGH
13,1,22,HIGH
11,-2,22,MEDIUM
12,1,22,HIGH
13,1,22,HIGH
14,1,22,HIGH
14,0,22,HIGH
13,-1,22,HIGH
13,0,22,HIGH
12,-1,22,HIGH
14,2,22,HIGH
12,-2,22,HIGH
13,1,22,HIGH
12,-1,22,HIGH
14,2,22,HIGH
12,-2,22,HIGH
13,1,22,HIGH
11,-2,22,MEDIUM
12,1,22,HIGH
13,1,22,HIGH
11,-2,22,MEDIUM
10,-1,22,MEDIUM
11,1,22,MEDIUM
12,1,22,HIGH
13,1,22,HIGH
11,-2,22,MEDIUM
10,-1,22,MEDIUM
12,2,22,HIGH
14,2,22,HIGH
12,-2,22,HIGH
11,-1,22,MEDIUM
12,1,22,HIGH
12,0,22,HIGH
12,0,22,HIGH
13,1,22,HIGH
15,2,22,HIGH
13,-2,22,HIGH
12,-1,22,HIGH
11,-1,22,MEDIUM
12,1,22,HIGH
12,0,22,HIGH
13,1,22,HIGH
14,1,22,HIGH
13,-1,22,HIGH
13,0,22,HIGH
13,0,22,HIGH
14,1,22,HIGH
13,-1,22,HIGH
13,0,22,HIGH
13,0,22,HIGH
13,0,22,HIGH
13,0,22,HIGH
12,-1,22,HIGH
12,0,22,HIGH
12,0,22,HIGH
12,0,22,HIGH
11,-1,22,MEDIUM
13,2,22,HIGH
12,-1,22,HIGH
12,0,22,HIGH
12,0,22,HIGH
12,0,22,HIGH
13,1,22,HIGH
13,0,22,HIGH
13,0,22,HIGH
13,0,22,HIGH
13,0,22,HIGH
14,1,22,HIGH
